# time 'GFP' 'RNA' 'RNAP_pspark' 'GFP_Protease' 'Full_chain' 'tr1' 'RNAP' 'Rib' 'Protease' 'RNAPDeg' 'RNAP_dna' 'RNAP_rna' 'RNAP_dna_rna' 'RNAP_any' 'RNAP_psparktss' 'RNAP_RBS1' 'RNA_RBS1' 'RNAP_spaK' 'RNAP_RBS2' 'RNAP_spaR' 'RNAP_Ter1' 'RNAP_SpaRBS' 'RNAP_pSpaS' 'RNAP_pSpaStss' 'RNAP_RBS3' 'RNAP_gfp' 'RNAP_Ter2'
 8.200000E+03 2264 519 0 34 1 1177 1231 9864 0 13 0 19 0 1250 0 29 104 5 33 3 2 18 17 13 16 0 0
 8.210000E+03 2279 519 1 34 1 1180 1231 9877 0 14 1 18 0 1250 0 19 104 4 36 3 3 18 15 10 15 0 0
 8.220000E+03 2287 521 0 35 1 1189 1230 9874 0 13 0 20 0 1250 0 27 104 1 32 5 2 17 16 10 15 1 0
 8.230000E+03 2295 523 1 34 1 1193 1227 9868 0 14 1 22 0 1250 0 26 104 7 35 5 2 16 16 11 14 0 0
 8.240000E+03 2304 525 0 34 1 1195 1229 9880 0 13 0 21 0 1250 0 25 104 1 30 2 3 16 18 11 13 1 0
 8.250000E+03 2311 526 0 34 1 1200 1227 9875 0 12 0 22 1 1250 0 17 104 10 32 1 4 16 17 13 14 1 0
 8.260000E+03 2316 526 0 34 1 1207 1228 9875 1 13 0 22 0 1250 0 21 104 3 31 3 4 16 18 13 15 1 0
 8.270000E+03 2323 526 0 34 1 1211 1229 9868 0 12 0 21 0 1250 0 21 104 4 37 1 4 16 18 15 15 1 0
 8.280000E+03 2325 526 0 34 1 1218 1229 9880 0 13 0 21 0 1250 0 18 104 4 31 2 2 17 18 14 14 0 0
 8.290000E+03 2330 528 0 34 1 1219 1229 9856 0 13 0 20 1 1250 0 25 104 8 39 2 4 17 20 14 15 0 0
 8.300000E+03 2342 531 0 35 1 1221 1228 9862 0 11 0 21 1 1250 0 24 105 3 38 6 3 17 19 13 15 0 0
 8.310000E+03 2349 532 0 34 1 1227 1231 9862 2 10 0 19 0 1250 0 24 106 4 41 2 0 18 18 13 17 1 0
 8.320000E+03 2357 534 1 34 1 1237 1230 9854 0 11 1 19 0 1250 0 24 107 8 44 2 4 18 18 13 14 1 0
 8.330000E+03 2368 537 0 34 1 1248 1230 9855 0 11 0 20 0 1250 0 31 109 5 42 2 2 18 20 12 13 0 0
 8.340000E+03 2377 536 0 34 1 1251 1230 9865 0 11 0 20 0 1250 0 19 109 6 40 1 4 18 18 12 15 2 0
 8.350000E+03 2383 534 0 35 1 1262 1230 9861 1 13 0 20 0 1250 0 29 109 4 39 1 4 18 18 13 13 0 0
 8.360000E+03 2388 535 0 34 1 1274 1230 9858 0 13 0 20 0 1250 0 28 109 5 36 1 6 18 18 13 15 2 0
 8.370000E+03 2390 535 0 34 1 1279 1230 9866 0 12 0 20 0 1250 0 20 109 1 41 3 3 17 19 13 17 0 0
 8.380000E+03 2408 535 0 34 1 1284 1231 9861 0 13 0 19 0 1250 0 25 109 6 44 2 2 17 18 13 12 0 0
 8.390000E+03 2418 534 0 34 1 1288 1231 9862 2 14 0 19 0 1250 0 18 109 5 49 1 5 17 18 11 14 0 0
 8.400000E+03 2424 534 1 34 1 1296 1231 9867 1 15 1 18 0 1250 0 29 109 3 39 2 4 16 16 11 13 0 0
 8.410000E+03 2430 535 0 34 1 1300 1231 9869 0 16 0 19 0 1250 0 26 109 3 38 1 1 17 16 12 16 1 0
 8.420000E+03 2442 535 0 34 1 1305 1231 9868 0 15 0 19 0 1250 0 28 109 3 39 0 6 16 17 11 12 0 0
 8.430000E+03 2452 535 1 35 1 1316 1229 9860 0 15 1 20 0 1250 0 29 109 4 35 2 10 17 17 11 15 0 0
 8.440000E+03 2467 536 0 34 1 1322 1228 9867 0 17 0 22 0 1250 0 28 109 5 33 3 3 16 17 13 15 0 0
 8.450000E+03 2470 537 0 34 1 1328 1229 9865 0 17 0 21 0 1250 0 27 109 1 37 2 3 17 18 13 17 0 0
 8.460000E+03 2479 538 0 34 1 1338 1229 9856 0 15 0 21 0 1250 0 28 109 7 37 2 5 18 18 13 15 1 0
 8.470000E+03 2490 538 0 34 1 1345 1228 9863 0 15 0 22 0 1250 0 22 109 5 42 3 3 18 18 12 14 0 0
 8.480000E+03 2501 538 1 35 1 1354 1227 9858 0 15 1 22 0 1250 0 30 109 2 43 1 4 16 17 13 14 1 1
 8.490000E+03 2507 540 0 34 1 1359 1228 9880 0 15 0 21 1 1250 0 17 109 5 37 1 2 16 16 13 13 0 0
 8.500000E+03 2518 540 0 34 1 1364 1228 9866 0 14 0 22 0 1250 0 29 109 3 39 1 4 16 17 11 14 0 0
 8.510000E+03 2522 538 0 34 1 1376 1229 9877 0 16 0 21 0 1250 0 24 109 2 36 1 4 17 16 11 12 0 0
 8.520000E+03 2535 538 0 34 1 1383 1230 9871 0 16 0 20 0 1250 0 30 109 5 35 0 3 17 16 11 12 0 0
 8.530000E+03 2546 539 0 34 1 1394 1230 9881 0 17 0 20 0 1250 0 21 110 2 37 1 2 16 16 12 12 0 0
 8.540000E+03 2555 541 0 34 1 1406 1229 9877 0 17 0 21 0 1250 0 17 110 4 39 1 5 15 16 11 13 2 0
 8.550000E+03 2566 540 0 34 1 1410 1229 9865 0 18 0 21 0 1250 0 22 110 6 43 0 5 15 17 11 15 1 0
 8.560000E+03 2576 540 0 34 1 1416 1231 9870 0 17 0 19 0 1250 0 21 110 3 40 0 5 17 16 13 15 0 0
 8.570000E+03 2584 541 0 34 1 1423 1229 9867 0 18 0 21 0 1250 0 26 110 4 32 1 7 17 16 13 16 1 0
 8.580000E+03 2592 541 0 34 1 1432 1229 9861 0 19 0 21 0 1250 0 24 110 2 42 2 3 17 18 15 14 2 0
 8.590000E+03 2594 541 1 34 1 1438 1229 9859 0 20 1 20 0 1250 0 27 110 4 42 1 2 17 18 13 17 0 0
 8.600000E+03 2600 542 0 34 1 1440 1230 9849 0 19 0 20 0 1250 0 25 110 11 47 2 3 16 16 14 17 0 0
 8.610000E+03 2608 542 0 34 1 1436 1230 9876 1 19 0 20 0 1250 0 22 110 6 38 0 1 16 16 12 13 0 0
 8.620000E+03 2612 542 0 34 1 1438 1229 9869 0 19 0 20 1 1250 0 22 111 7 39 1 6 16 16 11 13 0 0
 8.630000E+03 2621 545 0 35 1 1452 1227 9873 0 18 0 23 0 1250 0 24 111 2 36 1 4 16 17 11 16 0 0
 8.640000E+03 2624 545 0 34 1 1454 1229 9868 0 17 0 21 0 1250 0 21 111 5 39 2 1 18 18 12 15 1 0
 8.650000E+03 2627 547 0 33 1 1456 1232 9869 1 17 0 18 0 1250 0 18 111 3 41 1 0 16 18 14 16 4 0
 8.660000E+03 2632 548 1 33 1 1462 1231 9861 0 15 1 18 0 1250 0 25 111 5 38 0 6 17 19 12 17 0 0
 8.670000E+03 2637 550 0 33 0 1455 1229 9864 0 16 0 21 0 1250 0 27 111 3 40 1 2 17 17 13 15 1 0
 8.680000E+03 2631 550 0 33 0 1459 1229 9878 0 17 0 21 0 1250 0 20 111 4 35 1 4 16 16 11 15 0 0
 8.690000E+03 2633 553 0 33 0 1457 1226 9874 0 17 0 24 0 1250 0 21 111 8 33 3 4 16 17 11 13 0 0
 8.700000E+03 2646 555 0 33 0 1448 1226 9848 1 17 0 24 0 1250 0 33 111 7 42 4 7 16 18 11 14 0 0
 8.710000E+03 2649 556 1 33 0 1452 1226 9864 1 16 1 23 0 1250 0 26 111 4 38 2 7 16 16 12 15 0 0
 8.720000E+03 2656 558 0 34 0 1456 1226 9866 0 16 0 24 0 1250 0 25 111 2 43 2 3 16 17 11 14 1 0
 8.730000E+03 2655 559 0 33 0 1453 1226 9874 0 15 0 24 0 1250 0 28 111 3 35 1 1 16 16 11 15 0 0
 8.740000E+03 2661 559 0 33 0 1452 1227 9864 2 12 0 23 0 1250 0 26 111 5 39 0 7 17 16 10 15 1 0
 8.750000E+03 2672 561 0 33 0 1450 1225 9868 1 11 0 25 0 1250 0 21 111 5 38 3 7 16 16 12 13 1 0
 8.760000E+03 2677 564 0 34 0 1457 1222 9867 0 10 0 28 0 1250 0 26 111 5 40 1 5 16 16 11 12 0 1
 8.770000E+03 2678 564 0 33 0 1458 1222 9877 0 10 0 28 0 1250 0 18 111 1 40 1 2 16 17 12 14 1 1
 8.780000E+03 2681 565 0 34 0 1452 1224 9869 1 10 0 25 1 1250 0 25 112 7 33 3 6 16 16 11 14 0 0
 8.790000E+03 2680 567 1 34 0 1454 1224 9879 0 10 1 25 0 1250 0 23 112 1 30 0 4 16 17 13 17 0 0
 8.800000E+03 2683 569 0 33 0 1458 1225 9869 0 10 0 25 0 1250 0 28 112 2 32 3 3 16 18 14 15 0 0
 8.810000E+03 2687 569 0 33 0 1466 1226 9864 1 11 0 24 0 1250 0 29 112 2 39 2 2 18 18 12 14 0 0
 8.820000E+03 2688 571 0 34 0 1472 1226 9872 1 11 0 24 0 1250 0 28 112 2 33 1 0 18 17 13 15 1 0
 8.830000E+03 2696 571 0 33 0 1473 1227 9864 0 11 0 23 0 1250 0 25 112 4 36 1 2 16 19 15 18 0 0
 8.840000E+03 2698 570 0 33 0 1475 1229 9871 0 12 0 21 0 1250 0 22 112 1 40 2 1 16 17 12 18 0 0
 8.850000E+03 2698 572 0 33 0 1470 1227 9871 0 11 0 23 0 1250 0 20 112 3 34 3 5 17 17 15 15 0 0
 8.860000E+03 2703 573 0 33 0 1464 1226 9868 0 11 0 24 0 1250 0 22 112 3 40 4 2 16 18 12 15 0 0
 8.870000E+03 2707 573 0 33 0 1466 1225 9856 0 11 0 25 0 1250 0 23 112 4 44 3 3 16 18 15 18 0 0
 8.880000E+03 2711 573 0 33 0 1466 1225 9858 1 10 0 25 0 1250 0 20 111 8 42 2 4 18 18 14 16 0 0
 8.890000E+03 2723 572 0 34 0 1462 1227 9865 1 11 0 23 0 1250 0 22 111 5 35 2 7 17 17 12 16 1 1
 8.900000E+03 2729 573 0 33 0 1468 1227 9862 0 9 0 22 1 1250 0 30 111 5 38 0 5 16 16 12 16 0 0
 8.910000E+03 2716 572 0 33 0 1462 1228 9861 1 9 0 22 0 1250 0 28 111 6 39 2 3 17 16 13 15 0 0
 8.920000E+03 2720 574 0 34 0 1464 1226 9866 0 9 0 24 0 1250 0 23 112 4 40 3 4 17 16 11 16 0 0
 8.930000E+03 2720 574 0 33 0 1461 1226 9857 1 10 0 24 0 1250 0 25 112 6 42 3 1 17 19 15 15 0 0
 8.940000E+03 2723 577 0 33 0 1459 1225 9856 0 9 0 25 0 1250 0 30 112 5 42 1 2 16 19 13 15 1 0
 8.950000E+03 2728 578 0 33 0 1451 1226 9871 1 8 0 24 0 1250 0 24 111 4 37 3 6 16 18 10 11 0 0
 8.960000E+03 2729 578 0 33 0 1446 1226 9873 0 8 0 24 0 1250 0 16 111 4 42 4 6 17 16 10 11 1 0
 8.970000E+03 2720 578 0 34 0 1433 1226 9880 0 9 0 24 0 1250 0 22 111 1 38 1 4 16 16 9 13 0 0
 8.980000E+03 2713 577 0 33 0 1422 1229 9877 1 10 0 21 0 1250 0 23 111 4 36 2 3 16 16 10 13 0 0
 8.990000E+03 2699 578 0 33 0 1416 1230 9873 3 10 0 20 0 1250 0 30 111 2 34 3 2 16 17 11 12 0 0
 9.000000E+03 2686 578 0 34 0 1407 1230 9874 0 10 0 20 0 1250 0 24 111 3 35 4 4 16 17 11 12 0 0
 9.010000E+03 2685 578 0 33 0 1398 1231 9866 0 10 0 19 0 1250 0 24 111 5 36 4 6 16 18 12 12 1 0
 9.020000E+03 2689 579 0 33 0 1388 1231 9870 2 9 0 19 0 1250 0 27 111 5 36 3 1 17 17 11 12 1 0
 9.030000E+03 2689 581 0 33 0 1379 1234 9870 2 8 0 16 0 1250 0 20 111 3 40 2 7 17 17 11 13 0 0
 9.040000E+03 2685 580 1 33 0 1371 1232 9864 2 10 1 17 0 1250 0 24 111 3 38 4 5 19 19 11 12 1 0
 9.050000E+03 2681 579 0 34 0 1357 1236 9864 2 10 0 14 0 1250 0 26 111 3 43 3 4 16 16 11 14 0 0
 9.060000E+03 2676 580 0 33 0 1353 1235 9881 0 9 0 15 0 1250 0 21 111 2 33 3 4 16 16 10 14 0 0
 9.070000E+03 2666 580 0 34 0 1358 1236 9883 1 9 0 14 0 1250 0 17 111 2 33 3 6 17 18 9 12 0 0
 9.080000E+03 2652 580 0 34 0 1354 1237 9870 3 9 0 13 0 1250 0 22 111 4 43 1 5 16 16 10 13 0 0
 9.090000E+03 2646 582 0 33 0 1346 1236 9883 3 8 0 13 1 1250 0 13 112 5 36 1 5 16 17 9 13 2 0
 9.100000E+03 2623 584 0 34 0 1332 1235 9877 1 8 0 15 0 1250 0 22 112 1 40 2 3 16 16 11 12 0 0
 9.110000E+03 2623 584 0 33 0 1317 1234 9870 0 9 0 16 0 1250 0 24 112 5 35 3 6 16 17 11 13 0 0
 9.120000E+03 2617 585 0 34 0 1306 1235 9860 2 8 0 15 0 1250 0 29 112 5 43 0 3 17 17 11 14 1 0
 9.130000E+03 2609 584 1 33 0 1299 1235 9866 0 9 1 14 0 1250 0 25 112 7 34 0 6 17 18 14 13 0 0
 9.140000E+03 2599 585 0 33 0 1290 1235 9866 0 8 0 15 0 1250 0 25 112 5 39 1 3 17 18 11 15 0 0
 9.150000E+03 2592 586 0 33 0 1276 1234 9858 2 8 0 16 0 1250 0 28 112 3 44 3 4 17 18 10 15 0 0
 9.160000E+03 2580 585 0 33 0 1268 1235 9851 1 9 0 15 0 1250 0 32 112 3 45 1 4 17 19 11 17 0 0
 9.170000E+03 2576 586 0 34 0 1262 1235 9863 0 9 0 15 0 1250 0 29 112 6 36 2 6 18 18 11 11 0 0
 9.180000E+03 2570 587 0 33 0 1244 1234 9858 1 7 0 16 0 1250 0 25 111 7 40 3 4 18 19 11 14 0 1
 9.190000E+03 2557 589 1 33 0 1225 1232 9874 1 6 1 17 0 1250 0 23 111 2 39 2 2 18 18 11 11 0 0
 9.200000E+03 2548 590 0 33 0 1224 1233 9865 0 6 0 17 0 1250 0 28 111 4 33 2 7 18 19 10 14 0 0
 9.210000E+03 2547 589 0 34 0 1213 1234 9865 2 6 0 16 0 1250 0 25 111 3 39 6 1 19 18 11 13 0 0
 9.220000E+03 2538 591 0 35 0 1211 1234 9874 0 6 0 16 0 1250 0 20 111 2 38 2 3 18 17 12 13 1 0
 9.230000E+03 2527 591 0 34 0 1200 1235 9860 2 5 0 15 0 1250 0 25 111 4 45 4 4 17 18 10 13 0 0
 9.240000E+03 2520 589 0 35 0 1186 1236 9876 1 7 0 14 0 1250 0 20 111 3 39 1 1 17 19 11 12 0 1
 9.250000E+03 2508 589 0 34 0 1178 1237 9858 2 6 0 13 0 1250 0 31 111 2 42 1 4 18 18 10 16 0 0
 9.260000E+03 2510 590 0 33 0 1163 1236 9869 3 6 0 14 0 1250 0 22 111 4 42 2 4 16 17 11 13 0 0
 9.270000E+03 2491 589 0 33 0 1148 1236 9875 1 6 0 14 0 1250 0 24 111 2 41 1 2 16 17 10 12 0 0
 9.280000E+03 2485 589 0 33 0 1135 1238 9881 1 7 0 12 0 1250 0 21 111 3 40 0 2 17 17 10 9 0 0
 9.290000E+03 2465 589 0 34 0 1126 1237 9879 0 8 0 13 0 1250 0 18 111 4 38 1 4 17 18 9 11 1 0
 9.300000E+03 2448 589 0 34 0 1124 1236 9881 2 9 0 13 1 1250 0 25 111 2 34 2 2 17 17 9 11 0 0
 9.310000E+03 2433 592 0 33 0 1119 1234 9879 1 9 0 16 0 1250 0 21 111 4 35 3 2 17 17 9 12 1 0
 9.320000E+03 2419 594 0 33 0 1106 1234 9868 3 8 0 16 0 1250 0 29 111 4 36 2 5 17 17 10 12 0 0
 9.330000E+03 2414 594 0 34 0 1114 1236 9883 0 8 0 14 0 1250 0 18 111 5 31 1 3 18 17 11 13 0 0
 9.340000E+03 2399 595 0 33 0 1109 1236 9877 1 8 0 14 0 1250 0 26 111 1 33 4 2 18 18 10 11 0 0
 9.350000E+03 2384 593 0 33 0 1099 1237 9874 1 9 0 13 0 1250 0 21 111 4 39 1 2 17 19 10 13 0 0
 9.360000E+03 2379 594 0 33 0 1083 1236 9864 2 8 0 14 0 1250 0 20 111 5 42 3 4 17 19 13 13 0 0
 9.370000E+03 2369 597 0 34 0 1066 1235 9866 0 7 0 15 0 1250 0 26 111 6 38 5 2 16 17 10 14 0 0
 9.380000E+03 2362 598 0 34 0 1060 1236 9865 0 7 0 14 0 1250 0 24 112 3 43 2 3 18 17 10 13 2 0
 9.390000E+03 2354 598 0 34 0 1048 1236 9863 0 7 0 14 0 1250 0 25 112 5 42 2 3 16 18 12 13 1 0
 9.400000E+03 2355 597 0 33 0 1039 1236 9863 1 8 0 14 0 1250 0 22 112 5 41 4 6 18 17 10 14 0 0
 9.410000E+03 2346 598 0 33 0 1030 1235 9865 1 8 0 15 0 1250 0 24 111 5 45 1 2 17 17 11 13 0 0
 9.420000E+03 2335 599 0 33 0 1015 1235 9855 2 8 0 15 0 1250 0 34 111 7 36 2 6 17 17 11 13 1 1
 9.430000E+03 2324 595 0 33 0 1016 1236 9869 1 12 0 14 0 1250 0 24 111 8 38 2 3 17 17 9 13 0 0
 9.440000E+03 2313 596 0 33 0 1011 1235 9872 2 13 0 15 0 1250 0 21 112 3 38 4 4 17 18 9 12 2 0
 9.450000E+03 2305 597 0 33 0 1013 1234 9865 1 11 0 16 0 1250 0 24 112 5 41 2 3 18 17 9 16 0 0
 9.460000E+03 2290 597 1 33 0 1011 1233 9870 2 9 1 16 0 1250 0 28 112 3 35 0 4 17 17 10 15 1 0
 9.470000E+03 2287 599 0 33 0 1004 1235 9872 2 8 0 15 0 1250 0 23 113 5 34 3 7 16 18 10 12 0 0
 9.480000E+03 2282 601 0 34 0 1004 1232 9869 0 9 1 17 0 1250 0 26 114 6 41 2 3 16 16 11 10 0 0
 9.490000E+03 2275 599 0 33 0 1009 1232 9871 0 12 0 18 0 1250 0 28 114 1 38 4 2 19 17 9 11 0 0
 9.500000E+03 2273 600 0 33 0 1003 1231 9874 0 12 0 19 0 1250 0 24 114 6 37 3 1 17 17 9 12 0 0
 9.510000E+03 2261 600 1 34 0 1005 1230 9864 2 12 1 19 0 1250 0 28 114 5 42 2 3 16 15 10 14 0 1
 9.520000E+03 2260 601 0 33 0 1000 1231 9869 0 12 0 18 1 1250 0 28 115 5 35 3 2 18 17 10 12 1 0
 9.530000E+03 2255 601 0 34 0 996 1234 9869 1 12 0 16 0 1250 0 25 115 5 42 0 3 17 16 12 11 0 0
 9.540000E+03 2244 601 0 33 0 995 1234 9875 1 11 0 16 0 1250 0 21 114 6 38 2 3 16 17 10 11 1 0
 9.550000E+03 2240 601 1 33 0 991 1232 9879 1 11 1 17 0 1250 0 18 114 3 42 1 1 17 17 10 11 1 0
 9.560000E+03 2228 603 0 33 0 982 1232 9866 1 11 0 18 0 1250 0 27 114 5 39 3 4 17 16 10 13 0 0
 9.570000E+03 2228 603 0 33 0 985 1232 9864 1 9 0 18 0 1250 0 19 114 4 43 4 8 18 16 10 13 1 0
 9.580000E+03 2224 604 0 35 0 988 1232 9869 2 8 0 18 0 1250 0 27 114 3 40 3 4 16 16 10 12 0 0
 9.590000E+03 2217 604 0 33 0 987 1232 9874 0 8 0 18 0 1250 0 20 114 7 39 0 6 16 16 9 12 1 0
 9.600000E+03 2217 605 1 34 0 980 1231 9864 0 7 1 18 0 1250 0 31 114 3 44 1 2 16 16 9 14 0 0
 9.610000E+03 2215 606 0 34 0 975 1232 9879 2 5 0 18 0 1250 0 23 114 0 40 1 1 16 17 10 12 1 0
 9.620000E+03 2209 605 0 35 0 971 1233 9867 1 6 0 17 0 1250 0 24 114 5 40 2 6 16 16 9 15 0 0
 9.630000E+03 2207 605 1 33 0 960 1232 9869 0 6 1 17 0 1250 0 23 114 7 40 2 3 17 16 9 14 0 0
 9.640000E+03 2201 607 0 33 0 956 1231 9866 0 6 0 19 0 1250 0 26 114 3 43 5 3 16 16 9 13 0 0
 9.650000E+03 2197 610 0 33 0 949 1231 9856 2 5 0 19 0 1250 0 32 114 2 42 6 5 16 17 11 12 1 0
 9.660000E+03 2196 610 1 33 0 939 1230 9867 1 6 1 19 0 1250 0 30 114 5 41 3 2 13 17 10 11 1 0
 9.670000E+03 2188 612 0 33 0 936 1229 9879 1 5 0 21 0 1250 0 23 114 0 41 1 3 16 16 10 11 0 0
 9.680000E+03 2179 615 0 33 0 936 1228 9871 1 4 0 22 0 1250 0 23 114 6 36 7 0 15 17 12 13 0 0
 9.690000E+03 2168 616 0 33 0 926 1228 9880 0 3 0 22 0 1250 0 22 115 4 35 0 1 16 16 11 15 0 0
 9.700000E+03 2166 614 0 33 0 915 1228 9868 3 6 0 22 0 1250 0 22 115 5 44 2 6 16 16 9 11 1 0
 9.710000E+03 2154 615 1 33 0 907 1227 9867 0 6 1 22 0 1250 0 19 115 7 49 1 3 16 16 10 12 0 0
 9.720000E+03 2139 615 0 33 0 904 1228 9870 2 7 0 22 0 1250 0 30 116 2 37 2 3 17 17 10 12 0 0
 9.730000E+03 2136 617 0 33 0 909 1226 9870 1 7 0 24 0 1250 0 21 116 5 36 2 3 16 17 12 16 0 2
 9.740000E+03 2138 617 0 33 0 902 1227 9860 1 7 0 23 0 1250 0 26 116 2 44 3 5 16 19 11 14 0 0
 9.750000E+03 2134 618 0 33 0 896 1229 9849 1 7 0 21 0 1250 0 30 116 8 42 3 5 18 18 13 14 0 0
 9.760000E+03 2133 620 0 34 0 899 1227 9868 0 7 0 23 0 1250 0 18 116 6 40 2 2 17 18 13 16 0 0
 9.770000E+03 2141 624 0 33 0 898 1229 9871 1 7 0 21 0 1250 0 15 116 10 44 2 1 16 17 10 14 0 0
 9.780000E+03 2143 625 0 33 0 896 1228 9874 1 7 0 22 0 1250 0 20 116 1 40 1 2 17 17 13 14 0 1
 9.790000E+03 2146 624 0 33 0 901 1229 9866 1 8 0 21 0 1250 0 22 116 4 47 3 2 17 16 10 13 0 0
 9.800000E+03 2140 626 0 34 0 900 1228 9855 1 7 0 22 0 1250 0 29 116 9 45 2 5 17 16 11 11 0 0
 9.810000E+03 2136 627 1 33 0 893 1228 9859 1 7 1 21 0 1250 0 27 115 5 46 4 2 17 17 11 12 0 0
 9.820000E+03 2136 629 0 33 0 893 1228 9855 0 7 0 22 0 1250 0 28 115 7 47 2 3 16 17 11 14 0 0
 9.830000E+03 2136 629 1 33 0 901 1228 9848 1 8 1 21 0 1250 0 30 115 4 52 3 3 16 17 10 15 1 1
 9.840000E+03 2136 631 0 33 0 902 1226 9867 1 9 0 24 0 1250 0 20 114 3 45 2 6 16 17 11 12 1 0
 9.850000E+03 2128 632 0 35 0 901 1225 9859 1 9 0 25 0 1250 0 25 114 5 48 3 3 17 16 9 15 0 0
 9.860000E+03 2125 633 0 33 0 903 1225 9863 0 9 0 25 0 1250 0 22 114 2 47 3 5 17 17 10 13 1 0
 9.870000E+03 2127 633 0 34 0 908 1225 9862 4 10 0 25 0 1250 0 26 114 5 44 0 3 17 18 11 13 1 0
 9.880000E+03 2113 632 0 33 0 908 1227 9864 0 9 0 23 0 1250 0 16 114 4 51 1 4 18 17 11 13 1 0
 9.890000E+03 2114 633 0 33 0 905 1228 9864 0 9 0 21 1 1250 0 23 115 5 42 2 4 17 18 11 12 2 0
 9.900000E+03 2111 633 0 33 0 902 1230 9863 1 9 0 20 0 1250 0 25 115 5 45 4 3 16 18 11 10 0 0
 9.910000E+03 2115 635 0 34 0 894 1229 9866 0 9 0 21 0 1250 0 24 115 5 47 4 3 16 16 9 9 1 0
 9.920000E+03 2112 634 0 36 0 894 1230 9875 4 11 0 19 1 1250 0 27 116 2 44 0 3 16 16 8 9 0 0
 9.930000E+03 2115 634 0 33 0 893 1231 9871 2 12 0 19 0 1250 0 20 116 5 44 2 4 16 17 8 12 1 0
 9.940000E+03 2108 634 0 33 0 892 1233 9865 0 11 0 17 0 1250 0 24 116 3 50 3 1 16 17 9 12 0 0
 9.950000E+03 2108 634 0 33 0 898 1233 9865 0 11 0 17 0 1250 0 24 116 3 46 4 4 17 16 9 12 0 0
 9.960000E+03 2106 634 1 33 0 892 1233 9855 3 10 1 16 0 1250 0 27 116 6 44 5 8 17 16 10 12 0 0
 9.970000E+03 2101 638 0 33 0 892 1232 9857 0 9 0 17 1 1250 0 34 117 5 45 3 5 16 16 8 11 0 0
 9.980000E+03 2104 638 0 35 0 896 1234 9873 1 9 0 16 0 1250 0 22 117 9 37 3 4 15 17 9 9 2 0
 9.990000E+03 2098 639 0 33 0 896 1233 9860 1 8 0 17 0 1250 0 28 117 4 48 1 3 16 18 10 12 0 0
 1.000000E+04 2092 640 0 33 0 902 1233 9867 2 8 0 16 1 1250 0 27 117 4 45 0 4 16 18 9 10 0 0
